address,Cluster,Count,day,time,district,accident_types,suspect_vehicle,victim_vehicle,lat,long,Color
paccerakkang,2,15,Monday,Night,biringkanaya,T,R2,NOV,-5.1239434,119.5224673,#B0FB4D
paccerakkang,2,15,Saturday,Evening,biringkanaya,T,R2,NOV,-5.1239434,119.5224673,#B0FB4D
paccerakkang,2,15,Monday,Evening,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#B0FB4D
paccerakkang,2,15,Sunday,Evening,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#B0FB4D
paccerakkang,4,8,Thursday,Morning,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Sunday,Morning,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Sunday,Morning,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Thursday,Morning,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Sunday,Morning,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Sunday,Morning,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,4,8,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#6E1849
paccerakkang,5,8,Tuesday,Night,biringkanaya,TL,R2,R2,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Thursday,Evening,biringkanaya,TL,R2,NOV,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Monday,Evening,biringkanaya,TL,R2,R2,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Friday,Evening,biringkanaya,TL,R2,NOV,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Tuesday,Night,biringkanaya,TL,R2,R2,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Thursday,Evening,biringkanaya,TL,R2,NOV,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Monday,Evening,biringkanaya,TL,R2,R2,-5.1239434,119.5224673,#F39324
paccerakkang,5,8,Friday,Evening,biringkanaya,TL,R2,NOV,-5.1239434,119.5224673,#F39324
paccerakkang,6,10,Wednesday,Evening,biringkanaya,TK,R2,R2,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Thursday,Evening,biringkanaya,TK,R2,R4,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Sunday,Evening,biringkanaya,TK,R2,R4,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Tuesday,Evening,biringkanaya,TK,R2,R2,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Tuesday,Evening,biringkanaya,TK,R2,R2,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Wednesday,Evening,biringkanaya,TK,R2,R2,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Thursday,Evening,biringkanaya,TK,R2,R4,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Sunday,Evening,biringkanaya,TK,R2,R4,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Tuesday,Evening,biringkanaya,TK,R2,R2,-5.1239434,119.5224673,#E55EB7
paccerakkang,6,10,Tuesday,Evening,biringkanaya,TK,R2,R2,-5.1239434,119.5224673,#E55EB7
paccerakkang,9,10,Sunday,Afternoon,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Wednesday,Afternoon,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Tuesday,Afternoon,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Friday,Afternoon,biringkanaya,T,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Saturday,Afternoon,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Sunday,Afternoon,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Wednesday,Afternoon,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Tuesday,Afternoon,biringkanaya,TM,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Friday,Afternoon,biringkanaya,T,R2,NOV,-5.1239434,119.5224673,#F9D056
paccerakkang,9,10,Saturday,Afternoon,biringkanaya,OC,R2,NOV,-5.1239434,119.5224673,#F9D056
pajaiang,2,7,Monday,Evening,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,2,7,Wednesday,Evening,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,2,7,Thursday,Evening,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,2,7,Friday,Night,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,2,7,Monday,Evening,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,2,7,Wednesday,Evening,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,2,7,Thursday,Evening,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#B0FB4D
pajaiang,4,12,Friday,Morning,biringkanaya,TB,R2,R2,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Monday,Morning,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Sunday,Morning,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Thursday,Morning,biringkanaya,T,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Monday,Morning,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Friday,Morning,biringkanaya,TB,R2,R2,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Thursday,Morning,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Monday,Morning,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Sunday,Morning,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Thursday,Morning,biringkanaya,T,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,4,12,Monday,Morning,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#6E1849
pajaiang,6,8,Sunday,Evening,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Saturday,Evening,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Wednesday,Evening,biringkanaya,TK,R2,R3,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Tuesday,Night,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Sunday,Evening,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Saturday,Evening,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Wednesday,Evening,biringkanaya,TK,R2,R3,-5.1048027,119.5252166,#E55EB7
pajaiang,6,8,Tuesday,Night,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#E55EB7
pajaiang,9,14,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Friday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Wednesday,Afternoon,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Monday,Afternoon,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Saturday,Afternoon,biringkanaya,T,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Friday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Tuesday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Monday,Afternoon,biringkanaya,OC,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Wednesday,Afternoon,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Monday,Afternoon,biringkanaya,TM,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,9,14,Saturday,Afternoon,biringkanaya,T,R2,NOV,-5.1048027,119.5252166,#F9D056
pajaiang,13,8,Friday,Morning,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Wednesday,Morning,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Monday,Morning,biringkanaya,TK,TR,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Wednesday,Morning,biringkanaya,TK,R3,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Friday,Morning,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Wednesday,Morning,biringkanaya,TK,R2,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Monday,Morning,biringkanaya,TK,TR,R2,-5.1048027,119.5252166,#AAA956
pajaiang,13,8,Wednesday,Morning,biringkanaya,TK,R3,R2,-5.1048027,119.5252166,#AAA956
pajukukang,9,7,Thursday,Afternoon,tamalate,OC,R2,NOV,-5.2019757,119.3874662,#F9D056
pajukukang,9,7,Tuesday,Afternoon,tamalate,OC,R2,NOV,-5.2019757,119.3874662,#F9D056
pajukukang,9,7,Friday,Afternoon,tamalate,T,R2,NOV,-5.2019757,119.3874662,#F9D056
pajukukang,9,7,Saturday,Afternoon,tamalate,OC,R2,NOV,-5.2019757,119.3874662,#F9D056
pajukukang,9,7,Thursday,Afternoon,tamalate,OC,R2,NOV,-5.2019757,119.3874662,#F9D056
pajukukang,9,7,Tuesday,Afternoon,tamalate,OC,R2,NOV,-5.2019757,119.3874662,#F9D056
pajukukang,9,7,Friday,Afternoon,tamalate,T,R2,NOV,-5.2019757,119.3874662,#F9D056
pengayoman,0,8,Wednesday,Morning,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Thursday,Morning,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Saturday,Morning,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Thursday,Morning,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Wednesday,Morning,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Thursday,Morning,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Saturday,Morning,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#47CC95
pengayoman,0,8,Thursday,Morning,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#47CC95
pengayoman,7,12,Wednesday,Afternoon,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Sunday,Afternoon,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Thursday,Afternoon,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Wednesday,Afternoon,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Saturday,Afternoon,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Tuesday,Afternoon,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Wednesday,Afternoon,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Sunday,Afternoon,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Thursday,Afternoon,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Wednesday,Afternoon,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Saturday,Afternoon,panakkukang,TK,R4,R2,-5.1601369,119.4481629,#6D767B
pengayoman,7,12,Tuesday,Afternoon,panakkukang,TK,R2,R4,-5.1601369,119.4481629,#6D767B
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Saturday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Saturday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Monday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Tuesday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Saturday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Saturday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Saturday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Monday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Thursday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Friday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Tuesday,Morning,tamalanrea,TK,R4,R2,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Wednesday,Morning,tamalanrea,TK,R2,R4,-5.1346841,119.4971927,#47CC95
perintis kemerdekaan,0,48,Saturday,Morning,biringkanaya,TK,R4,R2,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,0,48,Sunday,Morning,biringkanaya,TK,R2,R4,-5.1194324,119.5098533,#47CC95
perintis kemerdekaan,1,10,Sunday,Night,tamalanrea,OC,R4,NOV,-5.1346841,119.4971927,#4C0EED
perintis kemerdekaan,1,10,Friday,Night,tamalanrea,TM,R4,NOV,-5.1346841,119.4971927,#4C0EED
perintis kemerdekaan,1,10,Wednesday,Evening,biringkanaya,TB,R4,R4,-5.1194324,119.5098533,#4C0EED
perintis kemerdekaan,1,10,Wednesday,Night,tamalanrea,TM,R4,NOV,-5.1346841,119.4971927,#4C0EED
perintis kemerdekaan,1,10,Thursday,Night,biringkanaya,OC,R4,NOV,-5.1194324,119.5098533,#4C0EED
perintis kemerdekaan,1,10,Sunday,Night,tamalanrea,OC,R4,NOV,-5.1346841,119.4971927,#4C0EED
perintis kemerdekaan,1,10,Friday,Night,tamalanrea,TM,R4,NOV,-5.1346841,119.4971927,#4C0EED
perintis kemerdekaan,1,10,Wednesday,Evening,biringkanaya,TB,R4,R4,-5.1194324,119.5098533,#4C0EED
perintis kemerdekaan,1,10,Wednesday,Night,tamalanrea,TM,R4,NOV,-5.1346841,119.4971927,#4C0EED
perintis kemerdekaan,1,10,Thursday,Night,biringkanaya,OC,R4,NOV,-5.1194324,119.5098533,#4C0EED
perintis kemerdekaan,2,85,Monday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,tamalanrea,T,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Night,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Sunday,Night,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,biringkanaya,T,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,TB,R2,R2,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Night,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,biringkanaya,TB,R2,R2,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Evening,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Night,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,T,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,biringkanaya,TM,R3,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Sunday,Evening,biringkanaya,TM,R3,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Friday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,T,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,biringkanaya,T,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Sunday,Night,tamalanrea,T,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Evening,panakkukang,TM,R2,NOV,-5.1451058,119.4735564,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,biringkanaya,T,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Sunday,Evening,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,tamalanrea,T,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Night,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Sunday,Night,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Monday,Evening,tamalanrea,OC,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,biringkanaya,T,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Thursday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,TB,R2,R2,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Night,biringkanaya,OC,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Saturday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Night,biringkanaya,TB,R2,R2,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Wednesday,Evening,biringkanaya,TM,R2,NOV,-5.1194324,119.5098533,#B0FB4D
perintis kemerdekaan,2,85,Tuesday,Evening,tamalanrea,TM,R2,NOV,-5.1346841,119.4971927,#B0FB4D
